75
63
100
45
33
0
34
38
38
21
11
11
22
11
13
0
22
0
0
0
11
13
12
0
11
11
11
0
12
37
0
0
10
0
22
0
0
0
10
0
11
11
25
12
0
11
11
0
11
0
0
0
10
0
0
0
0
0
0
10
0
10
11
0
12
0
0
0
0
0
23
0
10
10
0
10
0
0
0
0
0
0
10
0
0
0
0
0
10
0
0
0
0
0
0
0
0
0
12
0
0
0
0
0
0
0
0
10
10
0
0
21
0
11
0
0
0
0
0
0
0
0
0
0
0
10
23
0
10
0
0
0
0
0
11
0
0
10
0
10
0
11
0
10
0
10
0
0
0
9
10
0
10
10
23
11
29
19
30
10
21
11
11
10
10
20
50
10
23
0
10
30
10
0
22
24
0
0
22
11
0
0
12
0
12
30
10
20
31
22
33
0
29
19
19
20
55
43
19
28
28
10
10
44
0
28
19
0
10
0
0
